Date,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
3/20/2018,21701063,Final,1610612756,1610612765,2017,1610612756,88,0.378,0.65,0.206,22,49,1610612765,115,0.443,0.875,0.417,22,50,0
3/20/2018,21701064,Final,1610612757,1610612745,2017,1610612757,111,0.494,0.741,0.393,20,44,1610612745,115,0.481,0.69,0.528,18,38,0
3/21/2018,21701071,Final,1610612759,1610612764,2017,1610612759,98,0.494,0.722,0.304,21,42,1610612764,90,0.422,0.75,0.32,27,35,1
3/21/2018,21700809,Final,1610612740,1610612754,2017,1610612740,96,0.43,0.833,0.348,15,50,1610612754,92,0.366,0.944,0.318,15,48,1
3/21/2018,21701068,Final,1610612748,1610612752,2017,1610612748,119,0.556,0.737,0.441,31,32,1610612752,98,0.438,0.833,0.323,21,40,1
3/21/2018,21701066,Final,1610612755,1610612763,2017,1610612755,119,0.548,0.8,0.355,32,38,1610612763,105,0.404,0.8,0.333,25,47,1
3/21/2018,21701067,Final,1610612751,1610612766,2017,1610612751,105,0.419,0.667,0.351,22,46,1610612766,111,0.383,0.766,0.188,18,68,0
3/21/2018,21701070,Final,1610612749,1610612746,2017,1610612749,120,0.549,0.706,0.308,33,33,1610612746,127,0.523,0.759,0.5,26,47,0
3/21/2018,21701065,Final,1610612739,1610612761,2017,1610612739,132,0.603,0.821,0.625,28,33,1610612761,129,0.534,0.87,0.441,32,33,1
3/21/2018,21701069,Final,1610612741,1610612743,2017,1610612741,102,0.438,0.786,0.342,29,34,1610612743,135,0.614,0.813,0.571,34,45,0
3/22/2018,21701072,Final,1610612766,1610612763,2017,1610612766,140,0.533,0.852,0.475,25,53,1610612763,79,0.385,0.714,0.222,13,38,1
3/22/2018,21701077,Final,1610612758,1610612737,2017,1610612758,105,0.462,1,0.476,28,51,1610612737,90,0.393,0.667,0.333,19,40,1
3/22/2018,21701074,Final,1610612745,1610612765,2017,1610612745,100,0.354,0.643,0.235,19,52,1610612765,96,0.421,0.526,0.158,22,66,1
3/22/2018,21701073,Final,1610612753,1610612755,2017,1610612753,98,0.407,0.636,0.303,26,40,1610612755,118,0.472,0.792,0.405,30,56,0
3/22/2018,21701076,Final,1610612742,1610612762,2017,1610612742,112,0.494,0.786,0.531,22,35,1610612762,119,0.529,0.938,0.414,32,39,0
3/22/2018,21701075,Final,1610612740,1610612747,2017,1610612740,128,0.547,0.818,0.25,28,42,1610612747,125,0.494,0.786,0.436,19,40,1
3/23/2018,21701087,Final,1610612744,1610612737,2017,1610612744,106,0.452,0.909,0.4,28,46,1610612737,94,0.44,0.45,0.344,24,44,1
3/23/2018,21701080,Final,1610612739,1610612756,2017,1610612739,120,0.495,0.75,0.276,23,54,1610612756,95,0.437,0.6,0.25,24,36,1
3/23/2018,21701084,Final,1610612760,1610612748,2017,1610612760,105,0.429,0.758,0.308,17,51,1610612748,99,0.391,0.9,0.433,22,41,1
3/23/2018,21701078,Final,1610612754,1610612746,2017,1610612754,109,0.462,0.857,0.355,25,42,1610612746,104,0.553,0.714,0.385,24,32,1
3/23/2018,21701086,Final,1610612757,1610612738,2017,1610612757,100,0.44,0.8,0.242,16,43,1610612738,105,0.455,0.923,0.611,22,45,0
3/23/2018,21701079,Final,1610612764,1610612743,2017,1610612764,100,0.475,0.714,0.5,28,46,1610612743,108,0.435,0.944,0.5,25,38,0
3/23/2018,21701081,Final,1610612752,1610612750,2017,1610612752,104,0.435,0.706,0.429,25,42,1610612750,108,0.467,0.875,0.385,23,45,0
3/23/2018,21701082,Final,1610612761,1610612751,2017,1610612761,116,0.477,0.69,0.5,26,43,1610612751,112,0.488,0.613,0.407,21,40,1
3/23/2018,21701083,Final,1610612741,1610612749,2017,1610612741,105,0.414,0.913,0.462,21,51,1610612749,118,0.494,0.895,0.5,27,36,0
3/23/2018,21701085,Final,1610612759,1610612762,2017,1610612759,124,0.511,0.852,0.412,21,49,1610612762,120,0.489,0.793,0.393,24,34,1
3/24/2018,21701091,Final,1610612745,1610612740,2017,1610612745,114,0.484,0.75,0.383,22,48,1610612740,91,0.396,0.75,0.286,19,46,1
3/24/2018,21701089,Final,1610612765,1610612741,2017,1610612765,117,0.494,0.833,0.381,33,49,1610612741,95,0.402,0.667,0.314,27,44,1
3/24/2018,21701090,Final,1610612753,1610612756,2017,1610612753,105,0.44,0.741,0.367,29,54,1610612756,99,0.404,0.769,0.241,21,41,1
3/24/2018,21701092,Final,1610612763,1610612747,2017,1610612763,93,0.417,0.818,0.172,20,43,1610612747,100,0.407,0.68,0.342,19,44,0
3/24/2018,21701093,Final,1610612742,1610612766,2017,1610612742,98,0.396,0.737,0.293,22,52,1610612766,102,0.38,0.69,0.48,21,62,0
3/24/2018,21701088,Final,1610612755,1610612750,2017,1610612755,120,0.477,0.639,0.351,33,51,1610612750,108,0.385,0.737,0.261,19,53,1
3/25/2018,21701101,Final,1610612745,1610612737,2017,1610612745,118,0.489,0.909,0.385,28,45,1610612737,99,0.443,0.909,0.275,18,45,1
3/25/2018,21701098,Final,1610612764,1610612752,2017,1610612764,97,0.425,0.739,0.316,25,46,1610612752,101,0.466,0.867,0.273,26,44,0
3/25/2018,21701095,Final,1610612749,1610612759,2017,1610612749,106,0.488,0.722,0.333,27,37,1610612759,103,0.446,0.81,0.235,16,53,1
3/25/2018,21701099,Final,1610612758,1610612738,2017,1610612758,93,0.463,1,0.269,18,34,1610612738,104,0.556,0.706,0.545,23,35,0
3/25/2018,21701096,Final,1610612754,1610612748,2017,1610612754,113,0.489,0.81,0.348,26,51,1610612748,107,0.477,0.786,0.4,32,39,1
3/25/2018,21701100,Final,1610612760,1610612757,2017,1610612760,105,0.44,0.821,0.296,16,39,1610612757,108,0.467,0.789,0.265,20,49,0
3/25/2018,21701102,Final,1610612744,1610612762,2017,1610612744,91,0.418,0.9,0.4,24,41,1610612762,110,0.483,0.778,0.429,27,47,0
3/25/2018,21701097,Final,1610612761,1610612746,2017,1610612761,106,0.446,0.571,0.444,24,48,1610612746,117,0.463,0.778,0.444,17,44,0
3/25/2018,21701094,Final,1610612751,1610612739,2017,1610612751,114,0.458,0.808,0.459,27,38,1610612739,121,0.506,0.808,0.429,25,49,0
3/26/2018,21701106,Final,1610612750,1610612763,2017,1610612750,93,0.418,0.792,0.333,21,37,1610612763,101,0.476,0.667,0.484,25,35,0
3/26/2018,21701107,Final,1610612756,1610612738,2017,1610612756,94,0.444,0.526,0.343,18,47,1610612738,102,0.425,1,0.483,24,44,0
3/26/2018,21701105,Final,1610612755,1610612743,2017,1610612755,123,0.505,0.72,0.448,35,53,1610612743,104,0.429,0.618,0.344,27,37,1
3/26/2018,21701104,Final,1610612765,1610612747,2017,1610612765,112,0.44,0.733,0.394,21,50,1610612747,106,0.471,0.8,0.261,29,47,1
3/26/2018,21701103,Final,1610612766,1610612752,2017,1610612766,137,0.548,0.857,0.393,25,43,1610612752,128,0.514,1,0.3,25,41,1
3/27/2018,21701110,Final,1610612748,1610612739,2017,1610612748,98,0.474,0.75,0.31,24,44,1610612739,79,0.365,0.684,0.154,15,42,1
3/27/2018,21701111,Final,1610612745,1610612741,2017,1610612745,118,0.441,0.857,0.316,28,46,1610612741,86,0.382,0.588,0.216,17,51,1
3/27/2018,21701114,Final,1610612744,1610612754,2017,1610612744,81,0.407,0.667,0.294,21,51,1610612754,92,0.481,0.667,0.286,22,38,0
3/27/2018,21701115,Final,1610612746,1610612749,2017,1610612746,105,0.465,0.556,0.536,23,41,1610612749,98,0.458,0.696,0.261,24,44,1
3/27/2018,21701113,Final,1610612758,1610612742,2017,1610612758,97,0.409,0.789,0.261,25,45,1610612742,103,0.45,0.68,0.35,25,43,0
3/27/2018,21701108,Final,1610612764,1610612759,2017,1610612764,116,0.541,0.778,0.417,33,50,1610612759,106,0.448,0.545,0.4,29,37,1
3/27/2018,21701112,Final,1610612740,1610612757,2017,1610612740,103,0.457,0.929,0.167,28,54,1610612757,107,0.419,0.9,0.313,20,47,0
3/27/2018,21701109,Final,1610612761,1610612743,2017,1610612761,114,0.511,0.778,0.382,33,37,1610612743,110,0.472,0.929,0.433,26,40,1
3/28/2018,21701123,Final,1610612747,1610612742,2017,1610612747,103,0.468,0.688,0.273,25,49,1610612742,93,0.393,0.737,0.295,17,40,1
3/28/2018,21701121,Final,1610612762,1610612738,2017,1610612762,94,0.415,0.81,0.273,25,45,1610612738,97,0.443,0.75,0.571,20,42,0
3/28/2018,21701118,Final,1610612755,1610612752,2017,1610612755,118,0.459,0.704,0.29,34,58,1610612752,101,0.383,0.769,0.29,20,46,1
3/28/2018,21701119,Final,1610612763,1610612757,2017,1610612763,108,0.488,0.565,0.52,23,46,1610612757,103,0.481,0.633,0.267,15,38,1
3/28/2018,21701122,Final,1610612756,1610612746,2017,1610612756,99,0.432,0.722,0.294,17,39,1610612746,111,0.538,0.68,0.471,26,51,0
3/28/2018,21701117,Final,1610612753,1610612751,2017,1610612753,104,0.435,0.813,0.355,25,44,1610612751,111,0.46,0.864,0.353,28,48,0
3/28/2018,21701120,Final,1610612750,1610612737,2017,1610612750,126,0.533,0.81,0.433,33,37,1610612737,114,0.532,0.826,0.481,26,37,1
3/28/2018,21701116,Final,1610612766,1610612739,2017,1610612766,105,0.513,0.917,0.238,20,40,1610612739,118,0.484,0.85,0.393,22,38,0
3/29/2018,21701124,Final,1610612765,1610612764,2017,1610612765,103,0.488,0.75,0.286,26,44,1610612764,92,0.416,0.8,0.188,28,43,1
3/29/2018,21701125,Final,1610612748,1610612741,2017,1610612748,103,0.451,0.917,0.259,20,44,1610612741,92,0.367,0.769,0.231,19,50,1
3/29/2018,21701126,Final,1610612759,1610612760,2017,1610612759,103,0.42,0.733,0.419,22,48,1610612760,99,0.435,0.667,0.367,19,43,1
3/29/2018,21701127,Final,1610612758,1610612754,2017,1610612758,103,0.538,0.667,0.419,27,32,1610612754,106,0.5,0.9,0.308,23,34,0
3/29/2018,21701128,Final,1610612744,1610612749,2017,1610612744,107,0.547,1,0.5,26,31,1610612749,116,0.552,0.9,0.55,30,36,0
3/30/2018,21701129,Final,1610612753,1610612741,2017,1610612753,82,0.33,0.929,0.179,16,55,1610612741,90,0.357,0.696,0.341,16,53,0
3/30/2018,21701134,Final,1610612742,1610612750,2017,1610612742,92,0.442,0.714,0.393,22,46,1610612750,93,0.422,0.882,0.32,14,44,0
3/30/2018,21701137,Final,1610612757,1610612746,2017,1610612757,105,0.432,0.938,0.267,30,50,1610612746,96,0.404,0.571,0.308,13,46,1
3/30/2018,21701135,Final,1610612762,1610612763,2017,1610612762,107,0.541,0.577,0.387,24,38,1610612763,97,0.481,0.667,0.391,24,33,1
3/30/2018,21701130,Final,1610612737,1610612755,2017,1610612737,91,0.356,0.667,0.231,24,59,1610612755,101,0.442,0.692,0.211,34,53,0
3/30/2018,21701131,Final,1610612739,1610612740,2017,1610612739,107,0.478,0.733,0.417,22,45,1610612740,102,0.483,0.833,0.423,25,41,1
3/30/2018,21701132,Final,1610612745,1610612756,2017,1610612745,104,0.432,0.69,0.368,22,39,1610612756,103,0.488,0.692,0.375,23,46,1
3/30/2018,21701136,Final,1610612747,1610612749,2017,1610612747,122,0.511,0.72,0.296,33,56,1610612749,124,0.479,0.821,0.379,24,39,0
3/30/2018,21701133,Final,1610612760,1610612743,2017,1610612760,125,0.417,0.556,0.455,25,50,1610612743,126,0.521,0.857,0.333,27,58,0
3/31/2018,21701138,Final,1610612764,1610612766,2017,1610612764,107,0.455,0.75,0.462,30,44,1610612766,93,0.455,0.63,0.261,22,46,1
3/31/2018,21701140,Final,1610612738,1610612761,2017,1610612738,110,0.455,0.852,0.412,19,41,1610612761,99,0.463,0.773,0.229,23,46,1
3/31/2018,21701141,Final,1610612748,1610612751,2017,1610612748,109,0.453,0.762,0.412,19,51,1610612751,110,0.429,0.786,0.286,28,47,0
3/31/2018,21701142,Final,1610612758,1610612744,2017,1610612758,96,0.414,0.842,0.286,27,47,1610612744,112,0.494,0.75,0.346,28,42,0
3/31/2018,21701139,Final,1610612752,1610612765,2017,1610612752,109,0.473,0.833,0.448,31,40,1610612765,115,0.518,0.773,0.417,24,43,0
4/1/2018,21701145,Final,1610612759,1610612745,2017,1610612759,100,0.494,0.667,0.353,19,48,1610612745,83,0.338,0.828,0.226,12,42,1
4/1/2018,21701155,Final,1610612747,1610612758,2017,1610612747,83,0.4,0.64,0.219,18,47,1610612758,84,0.38,0.5,0.292,17,47,0
4/1/2018,21701149,Final,1610612739,1610612742,2017,1610612739,98,0.412,0.739,0.423,21,50,1610612742,87,0.405,0.909,0.351,15,38,1
4/1/2018,21701147,Final,1610612737,1610612753,2017,1610612737,94,0.482,1,0.306,33,52,1610612753,88,0.344,0.923,0.278,19,41,1
4/1/2018,21701144,Final,1610612741,1610612764,2017,1610612741,113,0.524,0.692,0.529,30,40,1610612764,94,0.457,1,0.267,27,37,1
4/1/2018,21701154,Final,1610612757,1610612763,2017,1610612757,113,0.464,0.92,0.316,28,43,1610612763,98,0.455,0.75,0.429,20,42,1
4/1/2018,21701153,Final,1610612744,1610612756,2017,1610612744,117,0.539,0.889,0.464,31,45,1610612756,107,0.456,0.875,0.355,26,42,1
4/1/2018,21701148,Final,1610612751,1610612765,2017,1610612751,96,0.425,0.667,0.279,23,40,1610612765,108,0.452,0.781,0.368,17,53,0
4/1/2018,21701150,Final,1610612740,1610612760,2017,1610612740,104,0.458,0.739,0.344,28,44,1610612760,109,0.432,0.72,0.29,24,51,0
4/1/2018,21701146,Final,1610612746,1610612754,2017,1610612746,104,0.512,0.786,0.36,24,36,1610612754,111,0.488,0.762,0.393,23,40,0
4/1/2018,21701143,Final,1610612766,1610612755,2017,1610612766,102,0.402,0.794,0.3,17,40,1610612755,119,0.511,0.9,0.438,36,44,0
4/1/2018,21701151,Final,1610612750,1610612762,2017,1610612750,97,0.422,0.929,0.333,19,32,1610612762,121,0.605,0.72,0.393,29,45,0
4/1/2018,21701152,Final,1610612743,1610612749,2017,1610612743,128,0.444,0.804,0.306,27,57,1610612749,125,0.45,0.852,0.364,27,45,1
4/3/2018,21701167,Final,1610612756,1610612758,2017,1610612756,97,0.455,0.636,0.353,18,52,1610612758,94,0.371,0.739,0.407,20,40,1
4/3/2018,21701157,Final,1610612755,1610612751,2017,1610612755,121,0.549,0.667,0.429,28,55,1610612751,95,0.42,0.435,0.405,20,36,1
4/3/2018,21701159,Final,1610612752,1610612753,2017,1610612752,73,0.349,0.75,0.148,17,42,1610612753,97,0.42,0.667,0.306,28,53,0
4/3/2018,21701158,Final,1610612748,1610612737,2017,1610612748,101,0.451,0.846,0.242,22,46,1610612737,98,0.42,0.733,0.394,24,49,1
4/3/2018,21701162,Final,1610612749,1610612738,2017,1610612749,106,0.544,0.714,0.25,27,41,1610612738,102,0.469,0.792,0.304,19,37,1
4/3/2018,21701165,Final,1610612743,1610612754,2017,1610612743,107,0.461,0.75,0.313,31,49,1610612754,104,0.488,0.813,0.474,23,35,1
4/3/2018,21701161,Final,1610612745,1610612764,2017,1610612745,120,0.512,0.667,0.348,26,46,1610612764,104,0.528,0.696,0.48,25,36,1
4/3/2018,21701156,Final,1610612739,1610612761,2017,1610612739,112,0.494,0.885,0.433,18,42,1610612761,106,0.447,0.786,0.324,28,46,1
4/3/2018,21701164,Final,1610612742,1610612757,2017,1610612742,115,0.457,0.7,0.386,27,43,1610612757,109,0.448,0.875,0.25,28,46,1
4/3/2018,21701168,Final,1610612746,1610612759,2017,1610612746,113,0.451,0.791,0.313,21,47,1610612759,110,0.443,0.857,0.333,24,39,1
4/3/2018,21701166,Final,1610612762,1610612747,2017,1610612762,117,0.483,0.63,0.424,29,47,1610612747,110,0.486,0.667,0.5,23,39,1
4/3/2018,21701163,Final,1610612760,1610612744,2017,1610612760,107,0.376,0.757,0.237,13,58,1610612744,111,0.494,0.875,0.276,27,40,0
4/3/2018,21701160,Final,1610612741,1610612766,2017,1610612741,120,0.465,0.722,0.441,26,44,1610612766,114,0.494,0.75,0.382,24,49,1
4/4/2018,21701171,Final,1610612761,1610612738,2017,1610612761,96,0.435,0.75,0.303,23,48,1610612738,78,0.333,0.893,0.136,10,43,1
4/4/2018,21701173,Final,1610612740,1610612763,2017,1610612740,123,0.523,0.895,0.444,32,48,1610612763,95,0.398,0.733,0.313,19,37,1
4/4/2018,21701170,Final,1610612753,1610612742,2017,1610612753,105,0.453,0.704,0.276,27,47,1610612742,100,0.438,0.706,0.333,24,43,1
4/4/2018,21701174,Final,1610612747,1610612759,2017,1610612747,122,0.547,0.833,0.542,32,44,1610612759,112,0.433,0.704,0.391,25,46,1
4/4/2018,21701172,Final,1610612737,1610612748,2017,1610612737,86,0.367,0.647,0.3,20,48,1610612748,115,0.447,0.824,0.447,23,54,0
4/4/2018,21701169,Final,1610612765,1610612755,2017,1610612765,108,0.443,0.609,0.444,30,42,1610612755,115,0.494,0.737,0.433,32,44,0
4/5/2018,21701177,Final,1610612745,1610612757,2017,1610612745,96,0.466,0.625,0.351,16,38,1610612757,94,0.459,0.643,0.318,16,47,1
4/5/2018,21701179,Final,1610612762,1610612746,2017,1610612762,117,0.53,0.679,0.37,27,38,1610612746,95,0.443,0.786,0.176,18,39,1
4/5/2018,21701180,Final,1610612743,1610612750,2017,1610612743,100,0.393,0.864,0.306,21,47,1610612750,96,0.429,0.75,0.25,22,47,1
4/5/2018,21701175,Final,1610612754,1610612744,2017,1610612754,126,0.538,0.733,0.517,32,47,1610612744,106,0.446,0.958,0.31,29,39,1
4/5/2018,21701176,Final,1610612739,1610612764,2017,1610612739,119,0.545,0.786,0.481,26,35,1610612764,115,0.5,0.857,0.429,34,41,1
4/5/2018,21701178,Final,1610612749,1610612751,2017,1610612749,111,0.441,0.8,0.25,21,41,1610612751,119,0.547,0.857,0.487,30,41,0
4/6/2018,21701187,Final,1610612761,1610612754,2017,1610612761,92,0.429,0.688,0.3,27,52,1610612754,73,0.299,0.7,0.333,16,44,1
4/6/2018,21701188,Final,1610612763,1610612758,2017,1610612763,93,0.44,0.722,0.25,20,38,1610612758,94,0.471,0.667,0.25,23,42,0
4/6/2018,21701186,Final,1610612752,1610612748,2017,1610612752,122,0.506,0.667,0.486,33,51,1610612748,98,0.398,0.955,0.259,20,42,1
4/6/2018,21701184,Final,1610612764,1610612737,2017,1610612764,97,0.402,0.783,0.36,18,45,1610612737,103,0.481,0.696,0.333,24,50,0
4/6/2018,21701185,Final,1610612738,1610612741,2017,1610612738,111,0.556,0.412,0.412,35,46,1610612741,104,0.465,0.588,0.467,25,43,1
4/6/2018,21701181,Final,1610612765,1610612742,2017,1610612765,113,0.5,0.529,0.4,24,49,1610612742,106,0.435,0.722,0.333,26,46,1
4/6/2018,21701190,Final,1610612747,1610612750,2017,1610612747,96,0.392,0.813,0.333,16,53,1610612750,113,0.43,0.731,0.308,25,48,0
4/6/2018,21701189,Final,1610612756,1610612740,2017,1610612756,103,0.394,0.769,0.273,20,48,1610612740,122,0.455,0.8,0.421,29,55,0
4/6/2018,21701183,Final,1610612755,1610612739,2017,1610612755,132,0.495,0.857,0.359,35,44,1610612739,130,0.517,0.727,0.471,24,41,1
4/6/2018,21701182,Final,1610612753,1610612766,2017,1610612753,100,0.447,0.538,0.391,27,36,1610612766,137,0.558,0.923,0.548,32,50,0
4/7/2018,21701196,Final,1610612759,1610612757,2017,1610612759,116,0.56,0.714,0.333,21,36,1610612757,105,0.477,0.909,0.393,18,40,1
4/7/2018,21701194,Final,1610612745,1610612760,2017,1610612745,102,0.474,0.696,0.378,23,41,1610612760,108,0.396,0.788,0.303,21,42,0
4/7/2018,21701192,Final,1610612752,1610612749,2017,1610612752,102,0.432,1,0.429,30,44,1610612749,115,0.484,0.882,0.4,30,48,0
4/7/2018,21701193,Final,1610612741,1610612751,2017,1610612741,96,0.409,0.857,0.207,16,39,1610612751,124,0.5,0.727,0.436,36,46,0
4/7/2018,21701195,Final,1610612744,1610612740,2017,1610612744,120,0.544,0.636,0.455,31,42,1610612740,126,0.563,0.773,0.407,39,34,0
4/7/2018,21701191,Final,1610612746,1610612743,2017,1610612746,115,0.494,0.676,0.353,25,38,1610612743,134,0.624,0.696,0.414,36,33,0
4/8/2018,21701198,Final,1610612755,1610612742,2017,1610612755,109,0.505,0.643,0.296,32,52,1610612742,97,0.426,0.462,0.275,24,43,1
4/8/2018,21701200,Final,1610612761,1610612753,2017,1610612761,112,0.5,0.708,0.425,28,47,1610612753,101,0.472,0.588,0.304,25,42,1
4/8/2018,21701201,Final,1610612747,1610612762,2017,1610612747,97,0.398,0.818,0.2,20,44,1610612762,112,0.506,0.682,0.361,35,45,0
4/8/2018,21701202,Final,1610612738,1610612737,2017,1610612738,106,0.512,0.65,0.391,33,41,1610612737,112,0.5,0.786,0.429,23,37,0
4/8/2018,21701203,Final,1610612756,1610612744,2017,1610612756,100,0.424,0.75,0.286,24,44,1610612744,117,0.522,0.667,0.406,27,41,0
4/8/2018,21701199,Final,1610612763,1610612765,2017,1610612763,130,0.578,0.75,0.485,36,43,1610612765,117,0.409,0.783,0.489,30,38,1
4/8/2018,21701197,Final,1610612766,1610612754,2017,1610612766,117,0.5,0.867,0.367,27,36,1610612754,123,0.538,0.778,0.36,27,39,0
4/9/2018,21701211,Final,1610612743,1610612757,2017,1610612743,88,0.373,0.769,0.231,22,52,1610612757,82,0.33,0.722,0.212,10,57,1
4/9/2018,21701210,Final,1610612759,1610612758,2017,1610612759,98,0.415,0.828,0.222,18,45,1610612758,85,0.407,0.647,0.444,16,45,1
4/9/2018,21701208,Final,1610612749,1610612753,2017,1610612749,102,0.429,0.833,0.346,26,56,1610612753,86,0.415,0.65,0.208,24,43,1
4/9/2018,21701209,Final,1610612750,1610612763,2017,1610612750,113,0.483,0.846,0.318,27,52,1610612763,94,0.412,0.905,0.278,20,35,1
4/9/2018,21701205,Final,1610612751,1610612741,2017,1610612751,114,0.5,0.933,0.429,32,38,1610612741,105,0.483,0.583,0.429,26,44,1
4/9/2018,21701204,Final,1610612765,1610612761,2017,1610612765,98,0.449,0.76,0.3,22,33,1610612761,108,0.529,1,0.308,27,48,0
4/9/2018,21701212,Final,1610612746,1610612740,2017,1610612746,100,0.459,0.421,0.118,29,61,1610612740,113,0.463,0.7,0.367,34,50,0
4/9/2018,21701206,Final,1610612748,1610612760,2017,1610612748,93,0.46,0.571,0.227,21,43,1610612760,115,0.432,0.816,0.4,21,43,0
4/9/2018,21701207,Final,1610612752,1610612739,2017,1610612752,109,0.529,0.5,0.367,26,37,1610612739,123,0.471,0.857,0.422,29,42,0
4/10/2018,21701217,Final,1610612762,1610612744,2017,1610612762,119,0.533,0.769,0.371,25,54,1610612744,79,0.349,0.875,0.263,14,39,1
4/10/2018,21701215,Final,1610612764,1610612738,2017,1610612764,113,0.494,0.8,0.5,32,51,1610612738,101,0.379,0.815,0.394,22,44,1
4/10/2018,21701218,Final,1610612747,1610612745,2017,1610612747,99,0.422,0.867,0.278,22,47,1610612745,105,0.42,0.938,0.34,19,49,0
4/10/2018,21701213,Final,1610612754,1610612766,2017,1610612754,93,0.404,0.625,0.258,22,53,1610612766,119,0.465,0.75,0.429,27,55,0
4/10/2018,21701214,Final,1610612737,1610612755,2017,1610612737,113,0.418,0.692,0.351,27,39,1610612755,121,0.494,0.6,0.459,29,54,0
4/10/2018,21701216,Final,1610612742,1610612756,2017,1610612742,97,0.381,0.682,0.242,20,40,1610612756,124,0.632,0.714,0.5,35,46,0
4/11/2018,21701230,Final,1610612758,1610612745,2017,1610612758,96,0.475,0.65,0.269,22,48,1610612745,83,0.378,0.667,0.283,11,40,1
4/11/2018,21701222,Final,1610612753,1610612764,2017,1610612753,101,0.429,0.815,0.406,20,42,1610612764,92,0.347,0.593,0.294,17,50,1
4/11/2018,21701229,Final,1610612757,1610612762,2017,1610612757,102,0.461,0.688,0.375,19,46,1610612762,93,0.371,0.792,0.348,18,53,1
4/11/2018,21701223,Final,1610612755,1610612749,2017,1610612755,130,0.495,0.733,0.417,35,57,1610612749,95,0.411,0.875,0.28,22,43,1
4/11/2018,21701219,Final,1610612738,1610612751,2017,1610612738,110,0.451,0.8,0.25,22,62,1610612751,97,0.407,0.75,0.275,27,44,1
4/11/2018,21701226,Final,1610612740,1610612759,2017,1610612740,122,0.591,0.684,0.263,30,51,1610612759,98,0.402,0.842,0.333,22,38,1
4/11/2018,21701225,Final,1610612750,1610612743,2017,1610612750,112,0.472,0.76,0.391,24,40,1610612743,106,0.456,0.611,0.406,19,47,1
4/11/2018,21701221,Final,1610612748,1610612761,2017,1610612748,116,0.434,0.65,0.423,26,56,1610612761,109,0.457,0.762,0.3,24,47,1
4/11/2018,21701220,Final,1610612739,1610612752,2017,1610612739,98,0.394,0.643,0.25,15,48,1610612752,110,0.506,0.923,0.444,30,39,0
4/11/2018,21701228,Final,1610612746,1610612747,2017,1610612746,100,0.494,0.429,0.333,27,41,1610612747,115,0.477,0.875,0.436,25,49,0
4/11/2018,21701224,Final,1610612741,1610612765,2017,1610612741,87,0.372,0.667,0.324,21,40,1610612765,119,0.528,1,0.429,27,47,0
4/11/2018,21701227,Final,1610612760,1610612763,2017,1610612760,137,0.553,0.719,0.465,32,45,1610612763,123,0.484,0.917,0.419,22,41,1
4/14/2018,41700151,Final,1610612744,1610612759,2017,1610612744,113,0.543,0.682,0.455,32,51,1610612759,92,0.4,0.792,0.409,19,30,1
4/14/2018,41700161,Final,1610612757,1610612740,2017,1610612757,95,0.378,0.75,0.308,17,52,1610612740,97,0.477,0.7,0.333,26,49,0
4/14/2018,41700121,Final,1610612755,1610612748,2017,1610612755,130,0.474,0.759,0.643,34,50,1610612748,103,0.455,0.677,0.462,25,41,1
4/14/2018,41700101,Final,1610612761,1610612764,2017,1610612761,114,0.532,0.8,0.533,26,38,1610612764,106,0.477,0.889,0.381,29,35,1
4/15/2018,41700131,Final,1610612739,1610612754,2017,1610612739,80,0.385,0.6,0.235,21,46,1610612754,98,0.456,0.6,0.393,19,44,0
4/15/2018,41700141,Final,1610612745,1610612750,2017,1610612745,104,0.47,0.696,0.27,15,37,1610612750,101,0.438,0.821,0.348,22,47,1
4/15/2018,41700111,Final,1610612738,1610612749,2017,1610612738,113,0.415,0.889,0.423,20,45,1610612749,107,0.482,0.792,0.381,22,42,1
4/15/2018,41700171,Final,1610612760,1610612762,2017,1610612760,116,0.482,0.87,0.483,16,46,1610612762,108,0.471,0.75,0.393,18,42,1
4/16/2018,41700152,Final,1610612744,1610612759,2017,1610612744,116,0.526,0.95,0.484,32,39,1610612759,101,0.412,0.9,0.143,16,35,1
4/16/2018,41700122,Final,1610612755,1610612748,2017,1610612755,103,0.417,0.727,0.194,22,49,1610612748,113,0.488,0.8,0.36,23,46,0
4/17/2018,41700112,Final,1610612738,1610612749,2017,1610612738,120,0.533,0.611,0.419,24,38,1610612749,106,0.597,0.412,0.412,19,38,1
4/17/2018,41700162,Final,1610612757,1610612740,2017,1610612757,102,0.451,0.8,0.375,20,45,1610612740,111,0.512,0.684,0.5,25,43,0
4/17/2018,41700102,Final,1610612761,1610612764,2017,1610612761,130,0.517,0.818,0.371,24,48,1610612764,119,0.488,0.893,0.455,26,34,1
4/18/2018,41700142,Final,1610612745,1610612750,2017,1610612745,102,0.365,0.762,0.308,22,54,1610612750,82,0.388,0.714,0.278,15,52,1
4/18/2018,41700132,Final,1610612739,1610612754,2017,1610612739,100,0.507,0.682,0.393,15,30,1610612754,97,0.526,0.75,0.273,22,36,1
